Area,PA_ratio,Solidity,Circularity,EquivDiameter,ConvexArea,Extent,FilledArea,Major axis length,Minor axis length,Mean,Standard Deviation,Shannon_Entropy,lbp_energy,lbp_entropy,gabor_energy,gabor_entropy,correlation,dissimilarity,homogeneity,contrast,energy,brightness,Image
109441.0,0.01582854153308539,0.962948298314152,0.45829805179600225,373.2889082404685,113652.0,0.962948298314152,113652.0,432.6315646541865,361.68463872970784,0.9995906434831661,0.015125564791068656,0.007274395548515106,0.9661308784304651,0.14134596206716293,474.7623905996853,29007.369475574662,0.9810086014133371,0.0013594272750545094,0.9993202863624726,0.0013594272750545094,0.9628401796647428,0.9995906434831661,100012_2022-02-15_14_47_10.0_slice41.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,100012_2022-02-15_14_47_10.0_slice42.png
113600.0,0.013279241736801917,0.9995424629570971,0.6273139983383302,380.3156745151513,113652.0,0.9995424629570971,113652.0,426.16216990372516,355.7077086193112,0.9997226181677402,0.015460333415465925,0.0020512986812143102,0.9709901565224012,0.12155593385391147,474.99043798473315,29010.672091783545,-0.00045923819448737537,0.0009180547831536947,0.9995409726084231,0.0009180547831536947,0.9990821561165878,0.9997226181677402,100012_2022-02-15_14_47_10.0_slice43.png
109096.0,0.016006924304487774,0.959912716010277,0.44955750693706814,372.7000689192683,113652.0,0.959912716010277,113652.0,433.28887235721567,362.1754557144843,0.999566345794002,0.015438573755097643,0.007554106697144252,0.9658407967816277,0.14240184049570404,474.8379254410685,29007.623117408493,0.9819336378190988,0.0013947370744065747,0.9993026314627967,0.0013947370744065747,0.9598991811926132,0.999566345794002,100012_2022-02-15_14_47_10.0_slice44.png
113588.0,0.01388305338743433,0.999436877485658,0.5739940938960243,380.2955868891692,113652.0,0.999436877485658,113652.0,426.1786358651211,355.71379095167697,0.9996516779291169,0.01739412683588771,0.0025236962818609766,0.9698500716636624,0.12711323602680757,475.5670091411354,29015.989908135103,-0.000565276146229873,0.0011299135792660858,0.999435043210367,0.0011299135792660858,0.9988704059579064,0.9996516779291169,100878_2022-04-05_12_48_18.0_slice37.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,100878_2022-04-05_12_48_18.0_slice38.png
109083.0,0.01602716659720028,0.9597983317495513,0.44847608374853587,372.67786258154075,113652.0,0.9597983317495513,113652.0,432.87979154381566,362.02054671465476,0.999562734393353,0.01567995817093897,0.007589943190523846,0.9657724659594039,0.14257374537574222,474.94373072750057,29008.85742271412,0.9819828871192516,0.0013947370744065747,0.9993026314627969,0.0013947370744065747,0.9597892538452235,0.999562734393353,100878_2022-04-05_12_48_18.0_slice39.png
113603.0,0.013377542565617849,0.9995688593249569,0.6181122927219964,380.32069625586865,113652.0,0.9995688593249569,113652.0,426.15426898924636,355.6960242067208,0.9997351564424735,0.0151471211107668,0.001931564184859096,0.9714548712071605,0.11980386183380073,474.9713828551411,29011.136438821395,-0.00043273221823833844,0.000865090084125597,0.9995674549579372,0.000865090084125597,0.9991350971730646,0.9997351564424735,100878_2022-04-05_12_48_18.0_slice40.png
113601.0,0.01357268953359227,0.9995512617463836,0.6004763118754225,380.3173484360912,113652.0,0.9995512617463836,113652.0,426.15797991074106,355.6971889161589,0.9997244879104635,0.015447511863016542,0.0020110925705024737,0.9712135314383546,0.12086839294022508,475.06359232038153,29011.905684284717,-0.00045040271301398897,0.0009003998834776622,0.9995498000582612,0.0009003998834776622,0.9990998029791469,0.9997244879104635,100878_2022-04-05_12_48_18.0_slice41.png
113594.0,0.013772408637759494,0.9994896702213776,0.5832230385497272,380.305630834788,113652.0,0.9994896702213776,113652.0,426.17031557106355,355.70481997941266,0.9996836835251469,0.016582779974714704,0.0022865252621793175,0.9705223478769988,0.12417426583070218,475.357093576204,29014.59138910181,-0.0005122543607860454,0.0010239841812098903,0.9994880079093951,0.0010239841812098903,0.9989762782233548,0.9996836835251469,100878_2022-04-05_12_48_18.0_slice42.png
113593.0,0.013701790188583092,0.999480871432091,0.5892555321721059,380.3039568622726,113652.0,0.999480871432091,113652.0,426.17269084176985,355.7048413885574,0.9996818137824235,0.01659471981269131,0.002326201071422977,0.9703846896991358,0.1247046173796424,475.3301979944616,29014.11029289518,-0.0005210909347841448,0.001041639080885923,0.9994791804595571,0.001041639080885923,0.9989586324549133,0.9996818137824235,100878_2022-04-05_12_48_18.0_slice43.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,100878_2022-04-05_12_48_18.0_slice44.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,100889_2022-04-19_12_48_48.0_slice37.png
109461.0,0.01623243279210842,0.9631242740998839,0.43569565184594633,373.3230153717497,113652.0,0.9631242740998839,113652.0,432.4327318440725,361.54991918656515,0.9995259656432751,0.016850545726161296,0.008328844728783855,0.9643590239023822,0.14898090095742605,475.1600151059816,29010.55866426372,0.9764615542820951,0.001677215469223096,0.9991613922653885,0.001677215469223096,0.9628454173598973,0.9995259656432751,100889_2022-04-19_12_48_48.0_slice38.png
113594.0,0.013613949564216878,0.9994896702213776,0.5968788588508922,380.305630834788,113652.0,0.9994896702213776,113652.0,426.1712489648037,355.71902418867995,0.9996906125717101,0.016327628678513215,0.002288116166583851,0.9703338189598865,0.12458770529970771,475.2024633422509,29012.62035419583,-0.0005122543607860454,0.0010239841812098903,0.9994880079093951,0.0010239841812098903,0.9989762782233548,0.9996906125717101,100889_2022-04-19_12_48_48.0_slice39.png
109548.0,0.016101140715563064,0.9638897687678175,0.44247844562290817,373.4713451479881,113652.0,0.9638897687678175,113652.0,432.2938800890291,361.3863682390851,0.9995538360671283,0.016274914073003886,0.007966905905771244,0.9650827705401629,0.1456600142259517,475.0551206274914,29009.958529108775,0.9785099610281072,0.0015006664724627702,0.9992496667637685,0.0015006664724627702,0.9636756674771063,0.9995538360671283,100889_2022-04-19_12_48_48.0_slice40.png
109546.0,0.016311123417167034,0.9638721711892444,0.43116707757030376,373.4679359296567,113652.0,0.9638721711892444,113652.0,432.3207152146594,361.341322996252,0.9995394720926691,0.01657729485720278,0.008462967693832257,0.9642061501642898,0.14931102724297327,475.09239918479545,29009.785324151482,0.9764983914255058,0.001641905669871031,0.9991790471650644,0.001641905669871031,0.9635856194261957,0.9995394720926691,100889_2022-04-19_12_48_48.0_slice41.png
113592.0,0.01362085662820034,0.9994720726428044,0.5962841626581661,380.30228288238897,113652.0,0.9994720726428044,113652.0,426.1748011741656,355.72171928499074,0.9996868730862634,0.016351873624680758,0.002366760716446933,0.9701614211564666,0.12543249924566655,475.1972282482935,29012.432696110438,-0.0005299276648737445,0.0010592939805619554,0.999470353009719,0.0010592939805619554,0.9989409868428074,0.9996868730862634,100889_2022-04-19_12_48_48.0_slice42.png
113587.0,0.013773570221095592,0.9994280786963714,0.5831606074651174,380.29391287244255,113652.0,0.9994280786963714,113652.0,426.1808276368759,355.7320451501306,0.9996498081863935,0.01740550667663595,0.0025630185567925177,0.96972939465674,0.12760073464656443,475.52978019573914,29015.47966987713,-0.0005741136568390184,0.0011475684789421185,0.9994262157605289,0.0011475684789421185,0.9988527611276031,0.9996498081863935,100889_2022-04-19_12_48_48.0_slice43.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,100889_2022-04-19_12_48_48.0_slice44.png
110400.0,0.016327678307698008,0.9713863372399958,0.4269646505584492,374.9208526326083,113652.0,0.9713863372399958,113652.0,431.32031253015737,360.3782510834123,0.9995812639805524,0.01628458727336967,0.008519778578124323,0.9643826161651847,0.1483644083883695,475.0820026494867,29010.390231578986,0.9721399547883199,0.0015536311714908681,0.9992231844142546,0.0015536311714908681,0.9709187490532989,0.9995812639805524,101174_2022-05-03_12_40_21.0_slice37.png
113615.0,0.013000312311508597,0.999674444796396,0.654435153709509,380.34078255570427,113652.0,0.999674444796396,113652.0,426.1403421754418,355.6947038130133,0.9998060966810967,0.012879817347592545,0.0014591665842124289,0.9726303845629859,0.11403884911282508,474.42934819518297,29006.22631244891,-0.000326722356639528,0.0006532312880132058,0.9996733843559935,0.0006532312880132058,0.9993468754594909,0.9998060966810967,101174_2022-05-03_12_40_21.0_slice38.png
113610.0,0.013153593219584252,0.999630450849963,0.6392996846382281,380.3324133930236,113652.0,0.999630450849963,113652.0,426.14626173500443,355.7019395355155,0.9997759608277902,0.013894895047137668,0.001656661794650429,0.9720776513275587,0.11661031867590797,474.65264681695965,29008.088512972445,-0.0003708904018862426,0.0007415057863933688,0.9996292471068033,0.0007415057863933688,0.9992586317733063,0.9997759608277902,101174_2022-05-03_12_40_21.0_slice39.png
113609.0,0.013224438729175501,0.9996216520606764,0.6324739304174704,380.33073953838795,113652.0,0.9996216520606764,113652.0,426.1480083010762,355.70329506842336,0.9997740910850668,0.013909154805829571,0.0016958073024259108,0.9720082742691187,0.11703336893022974,474.65467587965094,29008.163306590523,-0.00037972447898269163,0.0007591606860694015,0.9996204196569654,0.0007591606860694015,0.9992409835046211,0.9997740910850668,101174_2022-05-03_12_40_21.0_slice40.png
113605.0,0.013288657191761092,0.9995864569035301,0.6263977973325191,380.3240440461767,113652.0,0.9995864569035301,113652.0,426.1551889803415,355.7081168322395,0.9997527540210467,0.01455495485760446,0.001853449936464192,0.9715935606020129,0.11900505063041117,474.7916454051742,29009.186838145943,-0.0004150623476632874,0.0008297802847735319,0.9995851098576134,0.0008297802847735319,0.9991703919919939,0.9997527540210467,101174_2022-05-03_12_40_21.0_slice41.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,101174_2022-05-03_12_40_21.0_slice42.png
109792.0,0.015779233000092256,0.9660366733537465,0.4596924695418116,373.88703654387774,113652.0,0.9660366733537465,113652.0,432.38609407631134,361.23934694813084,0.9995585120705384,0.01629894030378312,0.007536136108216913,0.965593416341889,0.1443898971702211,475.0726759444329,29010.254678807527,0.9772024726593412,0.0015006664724627702,0.9992496667637686,0.0015006664724627702,0.9657513871509421,0.9995585120705384,101174_2022-05-03_12_40_21.0_slice43.png
109074.0,0.0163463379126163,0.9597191426459719,0.4311691494433637,372.6624881879623,113652.0,0.9597191426459719,113652.0,433.73860781212926,362.2655530075416,0.9994671598738187,0.01811044329142823,0.008579716665404653,0.9640108063893155,0.15131604857163003,475.61906369830024,29015.012321309416,0.976781208873704,0.0018007997669553242,0.9990996001165223,0.0018007997669553242,0.9595022576570822,0.9994671598738187,101174_2022-05-03_12_40_21.0_slice44.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,101175_2022-05-11_14_21_07.0_slice37.png
113535.0,0.01524657931038255,0.9989705416534684,0.47614065522446786,380.2068538460435,113652.0,0.9989705416534684,113652.0,426.26450044284917,355.77967436869324,0.9993862844472602,0.02291273799177127,0.004614670772318946,0.9642212506803418,0.15140603458818921,477.2137519230497,29029.097395743767,-0.0010338794337521869,0.0020656232620958133,0.998967188368952,0.0020656232620958133,0.9979354456451578,0.9993862844472602,101175_2022-05-11_14_21_07.0_slice38.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,101175_2022-05-11_14_21_07.0_slice39.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,101175_2022-05-11_14_21_07.0_slice40.png
113344.0,0.020993385742118634,0.997289972899729,0.25156276370281194,379.886908116695,113652.0,0.997289972899729,113652.0,426.4308056087663,355.93458626749276,0.998370904163587,0.03737303827090923,0.01214590704150216,0.9446115802524828,0.22868233580033082,484.1018751750171,29086.42553363566,-0.0027262668732020356,0.005437709100218038,0.9972811454498911,0.005437709100218038,0.9945697234583163,0.998370904163587,101175_2022-05-11_14_21_07.0_slice41.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,101175_2022-05-11_14_21_07.0_slice42.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,101175_2022-05-11_14_21_07.0_slice43.png
113652.0,0.011878365536902122,1.0,0.7836450771265562,380.4027086368349,113652.0,1.0,113652.0,426.0829340241952,355.6458913020084,1.0,0.0,0.0,0.9765246264156485,0.09334886043290536,473.1495901024918,28995.524077951995,1.0,0.0,1.0,0.0,1.0,1.0,101175_2022-05-11_14_21_07.0_slice44.png
110302.0,0.014993593738018014,0.9705240558899095,0.5067747855726608,374.75441059896536,113652.0,0.9705240558899095,113652.0,431.0074738986981,360.4841737722934,0.9997067711084647,0.012460333448985615,0.0056264782673629415,0.9688741183048271,0.12809152971060972,474.2552355935591,29003.486481608255,0.9852350122075713,0.0008474351844495644,0.9995762824077752,0.0008474351844495644,0.9704423580634803,0.9997067711084647,101179_2022-04-06_15_51_20.0_slice37.png
110616.0,0.014917064594434641,0.9732868757259001,0.5105345918376333,375.2874438086422,113652.0,0.9732868757259001,113652.0,430.5083190669864,360.0627620441697,0.9997244380151377,0.012120381158655808,0.005567233875299978,0.9689410034103795,0.12818844604464782,474.1691949020768,29002.90333774658,0.9834158860174947,0.000865090084125597,0.9995674549579372,0.000865090084125597,0.9731248006513101,0.9997244380151377,101179_2022-04-06_15_51_20.0_slice38.png
110804.0,0.014801505515847644,0.9749410481117798,0.5176576574958649,375.606222678532,113652.0,0.9749410481117798,113652.0,430.24074402926817,359.8134954930506,0.9997377743343085,0.01177121100957715,0.0054324149818454175,0.9690605609430026,0.12778217665975128,474.0843984460429,29001.817817228282,0.9823512439062484,0.000865090084125597,0.9995674549579373,0.000865090084125597,0.9747402737432769,0.9997377743343085,101179_2022-04-06_15_51_20.0_slice39.png
110934.0,0.01457709497926249,0.976084890719037,0.5330932998816461,375.8264967450413,113652.0,0.976084890719037,113652.0,430.06434677618705,359.6445238106781,0.9997652675502423,0.010949027644994103,0.004940059752605993,0.9698368539702219,0.12405205628360412,473.96756693012514,29001.131958116897,0.9845445563620694,0.0007238508867173362,0.9996380745566413,0.0007238508867173362,0.9759313421973002,0.9997652675502423,101179_2022-04-06_15_51_20.0_slice40.png
110831.0,0.014712957598646671,0.9751786154225178,0.5237796793931997,375.651982535089,113652.0,0.9751786154225178,113652.0,430.25634722455163,359.81354976412945,0.9997405574241734,0.011753876738571615,0.005243061937575991,0.9692659693028924,0.12710249661923864,474.09658083191334,29002.096741123572,0.9829137557163717,0.0008297802847735318,0.9995851098576133,0.0008297802847735318,0.9749906045595342,0.9997405574241734,101179_2022-04-06_15_51_20.0_slice41.png
113614.0,0.01305292436993783,0.9996656460071094,0.6491758726273492,380.33910873790086,113652.0,0.9996656460071094,113652.0,426.1375674816279,355.6996290582594,0.99979729789181,0.013216845105635353,0.0014986656263000294,0.9725440509527503,0.11449438520414311,474.52826484836135,29006.875889261704,-0.00033555565367124384,0.0006708861876892386,0.9996645569061555,0.0006708861876892386,0.999329226409914,0.99979729789181,101179_2022-04-06_15_51_20.0_slice42.png
113608.0,0.013249138729682005,0.9996128532713898,0.6301234679259221,380.32906567638554,113652.0,0.9996128532713898,113652.0,426.14894044778566,355.70820096711714,0.9997722213423433,0.013923399709202394,0.0017353063445135104,0.9719046756710147,0.11752571107515256,474.6466074887161,29007.884497814415,-0.00038855871210448703,0.000776815585745434,0.9996115922071273,0.000776815585745434,0.9992233353921387,0.9997722213423433,101179_2022-04-06_15_51_20.0_slice43.png
109882.0,0.015291401534027919,0.96682856438954,0.4890899326100929,374.0402487093991,113652.0,0.96682856438954,113652.0,431.8992212064391,361.2518584143132,0.9996251154752294,0.014521892458414109,0.006404061921117086,0.9673681709742082,0.1361410824208766,474.66427544374903,29006.59918095865,0.9813419338730931,0.0012005331779702162,0.9993997334110148,0.0012005331779702162,0.9666731529764409,0.9996251154752294,101179_2022-04-06_15_51_20.0_slice44.png
109326.0,0.016678976115973777,0.9619364375461936,0.4131879352187889,373.09273172726967,113652.0,0.9619364375461936,113652.0,433.14694700191814,361.58037761032836,0.9994615258138481,0.018381918290981864,0.00929620216568057,0.9628997310889968,0.155083539660407,475.6652623740457,29015.638404253834,0.973803118987364,0.0019243840646875523,0.9990378079676562,0.0019243840646875523,0.9615720466170048,0.9994615258138481,101476_2022-06-23_12_34_18.0_slice37.png
110230.0,0.01605504180391104,0.9698905430612748,0.4422696881940202,374.6320795342505,113652.0,0.9698905430612748,113652.0,431.56697512438217,360.3293287404411,0.9995735660175696,0.016297537148309258,0.008097449254444623,0.9647547156418029,0.14717442345873322,475.0780433976067,29010.680386457338,0.9722777155135373,0.0016242507701949983,0.9991878746149024,0.0016242507701949983,0.9694267950034433,0.9995735660175696,101476_2022-06-23_12_34_18.0_slice38.png
113594.0,0.013510079730658563,0.9994896702213776,0.6060921334002716,380.305630834788,113652.0,0.9994896702213776,113652.0,426.17264729973044,355.7172987181986,0.9996906125717101,0.016327628678513215,0.00228599496071114,0.9705396833158777,0.12406209881611548,475.23458264713224,29013.24447445905,-0.0005122543607860454,0.0010239841812098903,0.9994880079093951,0.0010239841812098903,0.9989762782233548,0.9996906125717101,101476_2022-06-23_12_34_18.0_slice39.png
113597.0,0.01334668328956097,0.9995160665892373,0.6210067087072959,380.3106527081253,113652.0,0.9995160665892373,113652.0,426.1687897763087,355.7139913767864,0.9996962217998804,0.016291191996387337,0.0021682049030725768,0.9707991054591116,0.12273158285112737,475.25112985937614,29013.38074501656,-0.00048574557529939584,0.0009710194821817926,0.9995144902589093,0.0009710194821817926,0.99902921646661,0.9996962217998804,101476_2022-06-23_12_34_18.0_slice40.png
113596.0,0.013438791234837173,0.9995072677999507,0.6125286545121822,380.30897875771427,113652.0,0.9995072677999507,113652.0,426.1705850365162,355.7144579443136,0.9997012811037201,0.01604374757498632,0.0022080574794722954,0.9706786690694865,0.12325009012500178,475.16352650685496,29012.422388026625,-0.0004945816810478066,0.000988674381857825,0.9995056628090712,0.000988674381857825,0.9990115702292114,0.9997012811037201,101476_2022-06-23_12_34_18.0_slice41.png
113595.0,0.013495687984337949,0.9994984690106641,0.6073801440407112,380.3073047999352,113652.0,0.9994984690106641,113652.0,426.1735859997114,355.71588369150794,0.9996924823144334,0.01631549237346308,0.0022468494529356586,0.9706262685368652,0.1236193328575408,475.24831062541267,29013.356271022465,-0.0005034179428753113,0.0010063292815338577,0.9994968353592331,0.0010063292815338577,0.9989939241481234,0.9996924823144334,101476_2022-06-23_12_34_18.0_slice42.png
110820.0,0.01565347248505316,0.9750818287403653,0.4627754691817178,375.63334030348096,113652.0,0.9750818287403653,113652.0,430.7296601452219,359.52123179636743,0.9995745292295914,0.01683438460574653,0.007606290836992844,0.9650549744423355,0.14711156775560028,475.2244239743375,29011.800625833028,0.9641460478141316,0.0017478350679272264,0.9991260824660364,0.0017478350679272264,0.9744262300307683,0.9995745292295914,101476_2022-06-23_12_34_18.0_slice43.png
110736.0,0.01569617860818491,0.9743427304402914,0.46060979407112057,375.49095092397766,113652.0,0.9743427304402914,113652.0,430.9103193244333,359.65398435046706,0.9995716421712567,0.016834646340194017,0.00764607248827796,0.9650376642419504,0.14727713029938422,475.22128857116877,29011.73966237299,0.9651523754584451,0.0017478350679272264,0.9991260824660364,0.0017478350679272264,0.9737036070980787,0.9995716421712567,101476_2022-06-23_12_34_18.0_slice44.png
113444.0,0.017986862758410885,0.9981698518283885,0.3423871767527466,380.05445256296605,113652.0,0.9981698518283885,113652.0,426.37239591322896,355.8393774032691,0.99891125981065,0.030495993801144452,0.008199714943019404,0.9550875772376641,0.18903655806180472,480.3777610256209,29055.83057338364,-0.0018394870661065663,0.003672219132614779,0.9981638904336926,0.003672219132614779,0.9963311645857553,0.99891125981065,101482_2022-08-25_14_44_54.0_slice37.png
113542.0,0.015259918817246856,0.9990321331784746,0.47527927596769115,380.21857449146256,113652.0,0.9990321331784746,113652.0,426.2293760233287,355.7710170284039,0.9994270888325767,0.022105539209006646,0.00433729364192545,0.9650616460756155,0.148130505269031,476.93211185026075,29027.386245855254,-0.0009719632774601714,0.001942038964363585,0.9990289805178181,0.001942038964363585,0.9980589057486945,0.9994270888325767,101482_2022-08-25_14_44_54.0_slice38.png
