image_name,KMeans_execution_time,KMeans_silhouette_score,KMeans_davies_bouldin_index,KMeans_calinski_harabasz_score,GMM_execution_time,GMM_silhouette_score,GMM_davies_bouldin_index,GMM_calinski_harabasz_score,MiniBatchKMeans_execution_time,MiniBatchKMeans_silhouette_score,MiniBatchKMeans_davies_bouldin_index,MiniBatchKMeans_calinski_harabasz_score,DBSCAN_execution_time,DBSCAN_silhouette_score,DBSCAN_davies_bouldin_index,DBSCAN_calinski_harabasz_score,MeanShift_execution_time,MeanShift_silhouette_score,MeanShift_davies_bouldin_index,MeanShift_calinski_harabasz_score
3086_2015-03-25_14_04_19.0_40.png,0.790860652923584,0.6904160389935374,0.4984735529521567,30511.66017471159,2.0481624603271484,0.4006019067227851,2.7225554622658157,16872.681888553707,0.016061067581176758,0.6873493572936094,0.5022274202813165,29837.91707402524,6.945476055145264,0.7077464966761198,0.3958204711591372,19019.1913972127,0.9515235424041748,0.6331606490129311,0.6462690906041672,44053.9222114914
3448_2013-05-21_13_15_02.0_41.png,0.8091816902160645,0.6930684817003792,0.45819293474844447,27455.67643290246,2.0864601135253906,0.4564042548483461,2.597165542384545,15887.831603714307,0.008128166198730469,0.652106935571711,0.4736723118781952,24811.574133185568,5.662611484527588,-1.0,inf,0.0,0.8817784786224365,0.6798542544911533,0.7155430097407308,44533.882521445485
3792_2017-02-15_14_14_39.0_42.png,0.7659215927124023,0.7008264413089519,0.39324112505709247,24455.813012664647,1.8186099529266357,0.45543639539610886,2.4543620922492733,10917.470277144253,0.00639796257019043,0.685571304319424,0.4291190940537991,20856.915216639012,5.072440147399902,0.6340901151113958,0.5577112003705471,11912.652128939937,0.8099181652069092,0.74609110507321,0.6173073551448203,51058.008661854685
3354_2012-04-04_15_15_03.0_39.png,0.7697598934173584,0.6898587296369573,0.5401210931199776,31977.661142079858,1.4366307258605957,0.4594653376597936,8.464669815987925,16944.022766769715,0.006577014923095703,0.6544648267138983,0.4866739100202086,31938.898372752657,6.748697519302368,0.7281253769263115,0.3798449329735846,22276.996067768232,0.9472241401672363,0.6456676364120449,0.4391454320363628,46595.09611603798
3059_2011-01-20_15_50_14.0_38.png,0.7908189296722412,0.6591374011797334,0.45272654986706024,28675.170581284314,1.8170104026794434,0.4578690428610168,4.209589116839216,15354.524807133921,0.007963418960571289,0.6863396407636908,0.5098104634042048,28090.24287493778,6.0757691860198975,0.7011707043109443,0.4207710988398493,18732.318026789548,0.9530129432678223,0.6810477313315947,0.41456824642854406,49479.84043702332
3823_2014-06-17_14_03_32.0_40.png,0.7770233154296875,0.6688667474040487,0.5372774885155828,27152.056486027795,1.592616319656372,0.4323545113291328,12.821889951064549,13161.792016601425,0.006817340850830078,0.665138410470963,0.5379944141778669,27021.945043919546,5.497959136962891,0.6965364307200577,0.4192040283487681,18008.982727864808,0.9261236190795898,0.6309262990667563,0.45173110669996624,38040.90348968189
3233_2014-12-16_12_54_01.0_39.png,0.7623426914215088,0.7311725592141385,0.4358122971150326,46105.96981014888,1.7975366115570068,0.4797645518517007,16.39024569333676,19707.754987501216,0.006369590759277344,0.726378388819634,0.44914545490070784,45506.28318751551,8.440988063812256,0.755012752772425,0.3472553712945879,20227.751621906278,0.8749089241027832,0.6766950266443857,0.6769153911939843,60263.59296426249
3419_2011-08-23_14_39_22.0_38.png,0.7849898338317871,0.6587619725414179,0.5367897695907039,30530.1772942797,1.5123836994171143,0.4822100893380908,10.826534832706812,18395.73647156467,0.006353139877319336,0.6602414438091871,0.5338678770340961,30795.067736470686,5.899189710617065,0.7252516558804615,0.3657259546394306,21777.84326293582,1.0032191276550293,0.566332670925273,0.5172756631215539,37728.729709949934
3448_2014-05-20_13_41_00.0_39.png,0.7538747787475586,0.7231502823783829,0.4576945099602386,35342.4375044107,1.863412618637085,0.4778111306380933,1.7968004378922366,20637.081165337146,0.0067958831787109375,0.6668768593497072,0.4538604048022396,27497.167399725564,6.310074090957642,0.7158879338890473,0.3537295582246318,17443.66450720701,0.8650240898132324,0.6999705546818626,0.5933864552589162,60608.28673117423
3654_2012-04-06_14_12_45.0_42.png,0.7913541793823242,0.6747808815975195,0.48256548516586095,27574.019995790513,2.7069754600524902,0.38005739894394086,3.40568210749448,13326.596204652164,0.0071430206298828125,0.6222859716065399,0.5328007615780599,23688.71734453288,5.704312086105347,-1.0,inf,0.0,0.8221817016601562,0.6182845177635423,0.6136251064445033,38195.118944085836
3214_2011-08-04_15_18_23.0_44.png,0.7598612308502197,0.653504711502192,0.48198943726457083,23172.65633944306,1.5740625858306885,0.4646290307885538,2.5786467439448297,12929.555319932213,0.0070803165435791016,0.6602551289336139,0.4651820531360727,23950.365430426165,4.752908706665039,0.6397581915274901,0.5352261369149357,10457.974831013571,0.9157137870788574,0.6706986666701665,0.6531172315225665,40422.97306619828
4001_2013-08-01_12_07_04.0_40.png,0.7707259654998779,0.6932716802351631,0.4834706270515996,29260.078913699737,1.8127782344818115,0.4483633167723516,15.81345462879837,14041.254952767464,0.009415149688720703,0.6471809181704506,0.5016097988489713,26073.92037743634,6.445071220397949,0.13158754410271004,1.5809622506162835,561.2161800989014,0.8382992744445801,0.6510498962175174,0.5019844717671892,46706.147938658985
3605_2013-03-12_15_40_52.0_37.png,0.7776894569396973,0.6610197995332655,0.45663600967631623,32704.74073152878,1.3258945941925049,0.6104487950104165,0.5013956124979649,23738.95327987124,0.006417274475097656,0.6596298833838726,0.46667900878221014,32454.530697803904,6.959712266921997,0.7313043198014882,0.38137729512239193,23113.210313968364,0.9647202491760254,0.6683187989127682,0.4195148493678542,50297.20410400035
3665_2014-02-28_11_40_53.0_38.png,0.7835125923156738,0.6278125527800457,0.5463359340128022,19673.265637655077,1.6240837574005127,0.41009330829265783,12.44563805711584,9754.919560804286,0.006052494049072266,0.5922274215059995,0.532779766825397,18553.56381162529,4.883420467376709,0.15346096959409583,2.004450362755456,1042.1949549555018,0.976707935333252,0.5815146036383521,0.5652235474956251,22301.318873100256
4020_2014-03-19_13_43_12.0_40.png,0.8221423625946045,0.5807834582722158,0.7169958478631492,17026.587713366473,2.0753684043884277,0.28984806908860644,6.7196581065983825,2905.6658776838967,0.006102085113525391,0.5927117413725579,0.6852785474021064,16786.88609497134,4.070416450500488,-1.0,inf,0.0,0.8529744148254395,0.630752118544626,0.49951382827280355,31233.39761669552
3367_2013-08-15_15_59_22.0_37.png,0.7634508609771729,0.6618064686942318,0.4672973199446129,20553.461999476964,1.5387234687805176,0.44625806536407836,1.9830221852132834,11536.161396036068,0.005949974060058594,0.6656873454892841,0.46476115063981466,21021.668849908678,5.309235334396362,0.13828901229258753,2.195665775810458,947.321713639459,0.9578609466552734,0.688350853614602,0.6017383082670242,38358.43439079179
3829_2016-09-20_12_51_58.0_44.png,0.7683827877044678,0.6398420038744216,0.4611517245955519,16935.198139406373,1.6733169555664062,0.435748024148637,5.959599569963362,9797.538210464723,0.012589454650878906,0.6411005244055917,0.46036568389016475,17487.565014800388,4.777700185775757,0.13955905069382948,2.1371483885398885,981.8434771501426,0.8369970321655273,0.6806774378937528,0.40318936090995533,30607.28048522607
3467_2011-11-30_15_29_43.0_37.png,0.78133225440979,0.6233313354907692,0.5275843926403131,19539.28158729947,1.6962661743164062,0.4069086335743245,2.4648720974868246,10383.483031369502,0.006167173385620117,0.6213142502486062,0.5268026798548925,18920.75663960089,5.249688625335693,-1.0,inf,0.0,0.7603659629821777,0.6624895728054009,0.5815563440279665,54589.024676190136
3083_2013-12-20_16_14_42.0_39.png,0.7645814418792725,0.7042044325818586,0.4993901431394954,32318.909218141835,1.9158775806427002,0.4344666410314263,1.9462928899578045,19074.129083466592,0.0067310333251953125,0.6754775943754148,0.45784361742482665,30663.778494276787,6.183954954147339,0.7185066582996438,0.40388797861807635,20552.761080694276,0.8217620849609375,0.6765230364285227,0.4439296219413752,54090.798853630615
3448_2013-05-21_13_15_02.0_37.png,0.7678084373474121,0.6554828072432849,0.4561180312702682,25005.490115740406,1.6186842918395996,0.4555386376864526,7.788359377158133,12177.679740124075,0.008724212646484375,0.66361474796195,0.44389265474225026,25805.181189176266,5.218852996826172,0.6775038236516427,0.46477342761474044,16039.81375189444,0.815955400466919,0.6730444979653346,0.5127385581993995,35543.05648660261
3592_2017-05-16_13_01_53.0_41.png,0.7848870754241943,0.5922672636128398,0.5358901799635868,17102.885950554846,2.170780658721924,0.4102398360029157,3.912138736335229,10693.488315221279,0.01602911949157715,0.5865649072606484,0.549369337333894,16746.71606844745,4.521404266357422,0.1355405896080204,2.153074516488018,927.9117213318103,0.7895135879516602,0.617115085681233,0.6982743147070715,24517.003125059407
3422_2013-06-21_17_04_32.0_43.png,0.7706937789916992,0.6756416118644278,0.5001427312361751,23746.3151346739,1.9315412044525146,0.4489862497839224,5.032729423209935,14813.357469081147,0.05295872688293457,0.6804403603483995,0.49769770056466517,24239.243667670824,6.290535926818848,0.6858283056330765,0.412539800005974,16239.323992537482,0.9373891353607178,0.6579114234368751,0.6247741845884123,34336.14303126765
3307_2015-11-05_14_08_31.0_43.png,0.7736074924468994,0.6301364364933459,0.4946620530366211,16261.53993715383,1.6837010383605957,0.39751616904953696,2.4153327970743894,7435.455941504415,0.007490396499633789,0.6302514485805798,0.4968957495797362,16383.266209973204,4.337462663650513,-1.0,inf,0.0,0.9466969966888428,0.6819822496869767,0.4375260344256542,29162.471884556042
3309_2015-12-15_14_16_26.0_42.png,0.7731292247772217,0.6971915609608245,0.4607304259498674,31564.67083611782,1.9242589473724365,0.4159274217153452,1.8326412980752471,16732.20475603753,0.007351875305175781,0.6494693670484941,0.4929180684379743,27427.971483062058,5.433640480041504,0.7053397632417616,0.41607775865791374,18567.850675589343,0.8139684200286865,0.65791850053886,0.5213736263388278,46480.220969179354
3051_2012-11-15_14_32_43.0_37.png,0.7730677127838135,0.7186274000070952,0.4619834319028172,32934.14988732146,1.9723711013793945,0.4515977497593189,1.9942853880948448,17814.993102422028,0.020978689193725586,0.7124799830681241,0.5134375645443131,28136.989888103955,7.633565425872803,0.7125132013299131,0.43167018512790417,16269.728272062126,0.8736953735351562,0.7082919636679175,0.6753386861271523,56578.45774135823
3777_2014-06-18_14_19_59.0_44.png,0.7739624977111816,0.6694911051286246,0.4377134500584354,24879.768483297925,1.873859167098999,0.4630985863161306,2.477999314434759,15220.48463757457,0.0060884952545166016,0.6613248874545011,0.4504385941882089,24335.905222679135,5.459868907928467,0.6559285246834085,0.4735442023427085,11719.893835375147,0.8477187156677246,0.6711918292433334,0.4340874849440163,42606.21785929514
3593_2015-04-22_13_12_12.0_37.png,0.7761878967285156,0.6880734650277536,0.4873425130447503,30181.48097730913,2.1759426593780518,0.41936360150771096,9.748919618228829,13402.910072739956,0.006630897521972656,0.6936257015469831,0.48036634568387243,30916.531107242165,5.162286996841431,0.18175237170212244,1.8611134545880583,1116.0646047482853,0.8567361831665039,0.6429701849815609,0.5356192894155328,31400.175020283852
3119_2012-02-07_10_45_12.0_42.png,0.7637124061584473,0.6664198161613673,0.4407570228411699,26421.201864037266,1.8418340682983398,0.43845059293881067,3.220587735724287,14249.796287222858,0.018733978271484375,0.660169316745868,0.45436141431787247,25059.12403625047,5.943783760070801,0.6599989400729586,0.4968644537802939,14192.936974804661,0.8808660507202148,0.6856724956958846,0.6025146594573652,42053.85532429349
3365_2011-07-28_13_45_24.0_44.png,0.7561964988708496,0.7502446500491394,0.4388100415912955,52207.43567647824,1.9939711093902588,0.5008492575193463,2.4316689654139663,26135.139224117163,0.006830930709838867,0.7031242869842996,0.41904825866299333,45884.7580958172,9.52361536026001,0.7772056459224113,0.2767828490806084,28366.921322635466,0.8307254314422607,0.7131354898923179,0.4408034055973404,74416.53666745646
3838_2015-03-31_13_43_03.0_43.png,0.7644357681274414,0.703774474339119,0.4524274156854629,32950.75368210225,1.9902105331420898,0.44736217059071826,3.934715493428297,14026.313597930677,0.008964776992797852,0.6233284606933271,0.528887740503262,24029.137936452218,6.470858097076416,-1.0,inf,0.0,0.8315443992614746,0.6472936547722182,0.5011877346902911,43066.81170724072
3182_2012-08-21_15_00_51.0_38.png,0.7628121376037598,0.7150868481154274,0.4699193682486107,36961.87211261607,2.0579919815063477,0.4329188761206462,1.6940769420761335,18886.776105758338,0.050809621810913086,0.7102409065930442,0.47988942537050594,36264.14433172514,5.624299764633179,0.4576719732785931,1.1810969465422423,4869.201162690657,0.8904156684875488,0.6566107877837921,0.5654264395347859,54514.53677504958
3459_2012-05-22_15_56_28.0_44.png,0.7740039825439453,0.6341473268798139,0.4636526350789381,16616.13954977821,1.8028225898742676,0.4317593854231307,7.66667488462167,9714.80991381784,0.0512542724609375,0.6396690791465514,0.4558748756579422,17133.619808307856,4.797671794891357,0.5895814232276965,0.598790264282567,9183.465051901881,0.907949686050415,0.682391803953496,0.42868581944607453,30232.658488894423
3182_2016-08-19_13_26_26.0_42.png,0.758246660232544,0.6744034408181092,0.4270622760820664,26619.56003494686,1.597569465637207,0.4478518253217368,2.2315121555929673,15181.04204756866,0.006494998931884766,0.6581549676400452,0.43642863209114247,21865.089574300087,5.782291412353516,0.6625869135180548,0.49562259795857777,14509.82298272438,0.8441338539123535,0.6776594789015056,0.5144769140479579,34960.42074957913
3312_2014-03-25_14_06_48.0_39.png,0.8097431659698486,0.6724005583856635,0.49571240730588173,28984.824748994517,1.6057255268096924,0.44121767648863736,40.1024980673008,13667.70671849527,0.006071567535400391,0.6690501714021886,0.5075076831450293,28468.03623602163,5.982457399368286,-1.0,inf,0.0,0.8992817401885986,0.59990913761028,0.5855683037976036,38981.442691092096
3367_2011-08-03_14_02_56.0_43.png,0.7409071922302246,0.720085843339195,0.3766027660567147,32768.077190055876,2.262726068496704,0.4957518917760278,2.302396673277152,15709.134884405448,0.008611917495727539,0.7149163678703713,0.382038924931193,31087.6258273764,6.396595001220703,0.6948102761505083,0.46426860654267044,17584.01931839905,0.9185278415679932,0.749574265954105,0.5749912092400072,59964.32076568538
101748_2022-07-27_11_18_51.0_39.png,0.762711763381958,0.6774395568829161,0.4909474647624156,24756.53264606159,2.0587918758392334,0.4124855180503377,4.026654255383964,13118.47599316669,0.050933837890625,0.6563590825847199,0.5455431733040892,20802.34317982297,5.353528738021851,0.4254382392260542,1.2425955739762968,4517.756497538888,0.8960022926330566,0.6532713722764474,0.6290489149248724,37517.52626172429
5015_2019-12-06_14_12_07.0_43.png,0.7607648372650146,0.6723569507720147,0.5095449577647263,29706.935702004852,2.0819406509399414,0.44205166912332516,2.9490599977751253,13764.633691908752,0.05116462707519531,0.6678793752831426,0.522952063208273,29728.381303952214,5.859265565872192,-1.0,inf,0.0,0.9001803398132324,0.6081906525181016,0.7667536667291418,34293.94603854201
